timestamp,x,y,z
1489817183.13,-6.98,-1.28,6.71
1489817183.13,-6.97,-1.24,6.86
1489817183.13,-7.01,-1.27,6.92
1489817183.13,-7.01,-1.23,6.95
1489817183.13,-6.95,-1.23,6.94
1489817183.14,-6.89,-1.25,6.91
1489817183.14,-6.79,-1.24,6.79
1489817183.14,-6.78,-1.26,6.65
1489817183.14,-6.77,-1.29,6.67
1489817183.14,-6.89,-1.33,6.66
1489817183.14,-6.84,-1.32,6.64
1489817183.14,-6.93,-1.25,6.81
1489817183.14,-6.89,-1.22,6.85
1489817183.14,-6.81,-1.19,6.87
1489817183.14,-6.76,-1.21,6.85
1489817183.14,-6.77,-1.17,6.87
1489817183.14,-6.79,-1.2,6.85
1489817183.14,-6.83,-1.21,6.8
1489817183.14,-6.85,-1.33,6.85
1489817183.14,-6.81,-1.22,6.78
1489817183.14,-6.8,-1.27,6.67
1489817183.14,-6.78,-1.26,6.58
1489817183.14,-6.77,-1.27,6.67
1489817183.14,-6.8,-1.23,6.85
1489817183.14,-6.81,-1.25,6.86
1489817183.14,-6.81,-1.27,6.82
1489817183.14,-6.79,-1.25,6.87
1489817183.14,-6.77,-1.21,6.78
1489817183.14,-6.78,-1.17,6.83
1489817183.14,-6.74,-1.23,6.8
1489817183.14,-6.71,-1.22,6.67
1489817183.14,-6.72,-1.23,6.71
1489817183.14,-6.7,-1.27,6.75
1489817183.14,-6.72,-1.24,6.79
1489817183.14,-6.73,-1.24,6.88
1489817183.14,-6.7,-1.28,6.94
1489817183.14,-6.79,-1.33,6.91
1489817183.14,-6.87,-1.27,6.79
1489817183.14,-6.8,-1.19,6.9
1489817183.14,-6.6,-1.17,6.8
1489817183.14,-6.56,-1.14,6.62
1489817183.15,-6.6,-1.22,6.79
1489817183.15,-6.74,-1.21,6.74
1489817183.15,-6.87,-1.23,6.87
1489817183.15,-6.9,-1.23,6.92
1489817183.15,-6.85,-1.21,6.88
1489817183.15,-6.81,-1.21,6.78
1489817183.15,-6.74,-1.2,6.68
1489817183.15,-6.64,-1.19,6.58
1489817183.15,-6.58,-1.23,6.53
1489817183.15,-6.64,-1.23,6.55
1489817183.15,-6.71,-1.25,6.61
1489817183.15,-6.78,-1.24,6.7
1489817183.15,-6.99,-1.31,6.88
1489817183.15,-7.09,-1.28,6.98
1489817183.15,-7.03,-1.24,7.08
1489817183.15,-6.9,-1.22,7.12
1489817183.15,-6.78,-1.18,6.93
1489817183.15,-6.8,-1.26,6.85
1489817183.15,-6.71,-1.18,6.77
1489817183.15,-6.72,-1.27,6.65
1489817183.15,-6.77,-1.27,6.62
1489817183.15,-6.83,-1.25,6.63
1489817183.15,-6.9,-1.2,6.8
1489817183.15,-6.9,-1.2,6.94
1489817183.15,-6.86,-1.19,6.95
1489817183.15,-6.8,-1.2,6.9
1489817183.15,-6.87,-1.26,6.9
1489817183.15,-6.85,-1.18,6.8
1489817183.15,-6.87,-1.28,6.77
1489817183.15,-6.86,-1.21,6.77
1489817183.15,-6.9,-1.18,6.76
1489817183.15,-6.9,-1.24,6.75
1489817183.15,-6.87,-1.19,6.73
1489817183.15,-6.9,-1.21,6.67
1489817183.15,-6.83,-1.24,6.61
1489817183.15,-6.88,-1.22,6.71
1489817183.15,-6.88,-1.24,6.79
1489817183.15,-6.88,-1.24,6.87
1489817183.15,-6.88,-1.25,6.86
1489817183.15,-6.87,-1.36,6.85
1489817183.15,-6.92,-1.35,6.79
1489817183.15,-6.94,-1.23,6.75
1489817183.15,-6.83,-1.13,6.83
1489817183.15,-6.84,-1.18,6.72
1489817183.15,-6.75,-1.27,6.69
1489817183.15,-6.79,-1.27,6.69
1489817183.15,-6.81,-1.26,6.67
1489817183.15,-6.85,-1.23,6.63
1489817183.15,-6.9,-1.25,6.66
1489817183.15,-6.94,-1.24,6.79
1489817183.15,-6.96,-1.18,6.9
1489817183.15,-6.98,-1.19,6.93
1489817183.15,-6.89,-1.13,6.88
1489817183.15,-6.9,-1.18,6.79
1489817183.15,-6.83,-1.19,6.74
1489817183.15,-6.87,-1.24,6.68
1489817183.15,-6.91,-1.3,6.66
1489817183.15,-6.96,-1.26,6.78
1489817183.15,-6.9,-1.2,6.8
1489817183.15,-6.86,-1.19,6.79
1489817183.16,-6.87,-1.21,6.71
1489817183.18,-6.89,-1.23,6.75
1489817183.19,-6.9,-1.2,6.76
1489817183.21,-6.82,-1.18,6.69
1489817183.22,-6.9,-1.21,6.73
1489817183.23,-6.96,-1.22,6.77
1489817183.25,-6.96,-1.26,6.85
1489817183.26,-6.93,-1.2,6.87
1489817183.28,-6.9,-1.2,6.81
1489817183.29,-6.9,-1.26,6.76
1489817183.31,-6.84,-1.25,6.71
1489817183.32,-6.82,-1.24,6.73
1489817183.34,-6.86,-1.32,6.7
1489817183.35,-6.9,-1.25,6.74
1489817183.37,-6.93,-1.21,6.86
1489817183.38,-6.89,-1.19,6.9
1489817183.39,-6.94,-1.2,6.9
1489817183.41,-6.9,-1.17,6.9
1489817183.42,-6.9,-1.24,6.82
1489817183.44,-6.85,-1.2,6.71
1489817183.45,-6.81,-1.24,6.71
1489817183.47,-6.77,-1.22,6.65
1489817183.48,-6.79,-1.21,6.64
1489817183.5,-6.84,-1.32,6.69
1489817183.51,-6.87,-1.31,6.81
1489817183.53,-6.96,-1.23,6.77
1489817183.54,-6.92,-1.18,6.97
1489817183.55,-6.9,-1.15,6.96
1489817183.57,-6.88,-1.17,6.87
1489817183.58,-6.78,-1.23,6.83
1489817183.6,-6.77,-1.2,6.82
1489817183.61,-6.73,-1.24,6.72
1489817183.63,-6.8,-1.28,6.57
1489817183.64,-6.9,-1.31,6.61
1489817183.66,-6.93,-1.26,6.77
1489817183.67,-6.84,-1.23,6.76
1489817183.68,-6.76,-1.24,6.8
1489817183.7,-6.77,-1.2,6.82
1489817183.71,-6.7,-1.23,6.8
1489817183.73,-6.74,-1.27,6.77
1489817183.74,-6.86,-1.24,6.81
1489817183.76,-6.95,-1.31,6.93
1489817183.77,-6.86,-1.24,6.87
1489817183.79,-6.75,-1.24,6.74
1489817183.8,-6.66,-1.24,6.62
1489817183.82,-6.65,-1.21,6.71
1489817183.83,-6.65,-1.17,6.67
1489817183.84,-6.67,-1.23,6.69
1489817183.86,-6.68,-1.22,6.71
1489817183.87,-6.74,-1.23,6.72
1489817183.89,-6.73,-1.2,6.68
1489817183.9,-6.72,-1.23,6.71
1489817183.92,-6.74,-1.26,6.64
1489817183.93,-6.68,-1.22,6.6
1489817183.95,-6.73,-1.29,6.56
1489817183.96,-6.76,-1.31,6.61
1489817183.98,-6.83,-1.28,6.68
1489817183.99,-6.91,-1.33,6.81
1489817184.0,-6.95,-1.25,6.93
1489817184.02,-6.99,-1.25,7.08
1489817184.03,-7.02,-1.18,7.18
1489817184.05,-7.02,-1.19,7.12
1489817184.06,-6.98,-1.17,6.96
1489817184.08,-6.97,-1.19,6.84
1489817184.09,-6.91,-1.18,6.87
1489817184.11,-6.87,-1.2,6.79
1489817184.12,-6.84,-1.16,6.67
1489817184.14,-6.86,-1.23,6.76
