timestamp,x,y,z
1489817944.97,-7.21,-2.17,5.84
1489817944.97,-7.17,-2.16,5.84
1489817944.97,-7.24,-2.15,5.86
1489817944.97,-7.26,-2.16,5.83
1489817944.97,-7.32,-2.11,5.92
1489817944.97,-7.37,-2.09,5.92
1489817944.97,-7.35,-2.1,6.02
1489817944.97,-7.37,-2.13,6.03
1489817944.97,-7.44,-2.17,6.1
1489817944.97,-7.47,-2.13,6.17
1489817944.97,-7.51,-2.1,6.13
1489817944.97,-7.53,-2.04,6.18
1489817944.97,-7.58,-2.11,6.17
1489817944.98,-7.55,-2.07,6.12
1489817944.98,-7.51,-2.08,6.07
1489817944.98,-7.46,-2.1,5.98
1489817944.98,-7.44,-2.11,5.93
1489817944.98,-7.47,-2.1,6.0
1489817944.98,-7.47,-2.13,6.06
1489817944.98,-7.5,-2.12,6.1
1489817944.98,-7.39,-2.12,6.1
1489817944.98,-7.32,-2.1,6.08
1489817944.98,-7.34,-2.07,5.9
1489817944.98,-7.33,-2.1,5.79
1489817944.98,-7.39,-2.15,5.77
1489817944.98,-7.37,-2.1,5.88
1489817944.98,-7.4,-2.05,5.98
1489817944.98,-7.57,-2.14,6.15
1489817944.98,-7.77,-2.18,6.32
1489817944.98,-7.81,-2.17,6.33
1489817944.98,-7.56,-2.11,6.4
1489817944.98,-7.46,-1.97,6.2
1489817944.98,-7.34,-2.01,5.94
1489817944.98,-7.29,-2.01,5.83
1489817944.98,-7.26,-1.96,5.71
1489817944.98,-7.23,-1.89,5.6
1489817944.98,-7.33,-1.95,5.81
1489817944.98,-7.4,-1.92,5.88
1489817944.98,-7.47,-1.96,6.04
1489817944.98,-7.46,-1.96,6.16
1489817944.98,-7.35,-1.92,6.07
1489817944.98,-7.3,-1.95,5.97
1489817944.98,-7.25,-1.9,5.87
1489817944.98,-7.2,-1.92,5.83
1489817944.98,-7.17,-1.99,5.73
1489817944.98,-7.22,-1.99,5.67
1489817944.98,-7.17,-2.08,5.8
1489817944.98,-7.17,-2.09,5.79
1489817944.98,-7.07,-2.09,5.75
1489817944.98,-7.15,-2.15,5.81
1489817944.98,-7.18,-2.15,5.82
1489817944.99,-7.24,-2.15,5.82
1489817944.99,-7.32,-2.25,5.84
1489817944.99,-7.43,-2.24,5.98
1489817944.99,-7.49,-2.22,6.05
1489817944.99,-7.5,-2.16,6.03
1489817944.99,-7.46,-2.13,6.05
1489817944.99,-7.41,-2.16,6.0
1489817944.99,-7.44,-2.15,6.03
1489817944.99,-7.37,-2.05,6.06
1489817944.99,-7.4,-2.02,6.11
1489817944.99,-7.39,-2.01,6.23
1489817944.99,-7.42,-1.96,6.2
1489817944.99,-7.43,-1.92,6.1
1489817944.99,-7.5,-1.87,6.0
1489817944.99,-7.47,-1.82,6.0
1489817944.99,-7.51,-1.81,5.97
1489817944.99,-7.44,-1.87,5.91
1489817944.99,-7.47,-1.87,5.94
1489817944.99,-7.4,-1.92,5.98
1489817944.99,-7.47,-1.93,5.84
1489817944.99,-7.46,-1.88,5.9
1489817944.99,-7.48,-1.89,5.94
1489817944.99,-7.45,-1.99,5.92
1489817944.99,-7.42,-2.1,5.95
1489817944.99,-7.41,-2.13,5.96
1489817944.99,-7.45,-2.09,5.81
1489817944.99,-7.46,-2.1,5.86
1489817944.99,-7.48,-2.11,5.92
1489817944.99,-7.56,-2.13,6.05
1489817944.99,-7.56,-2.11,6.05
1489817944.99,-7.49,-2.0,6.0
1489817944.99,-7.38,-2.0,5.95
1489817944.99,-7.35,-1.99,5.86
1489817944.99,-7.3,-2.01,5.91
1489817944.99,-7.32,-2.01,5.86
1489817944.99,-7.39,-2.03,5.82
1489817944.99,-7.48,-2.03,5.88
1489817944.99,-7.49,-1.98,5.99
1489817944.99,-7.51,-1.95,5.96
1489817944.99,-7.47,-1.88,6.01
1489817944.99,-7.43,-1.91,5.96
1489817944.99,-7.44,-2.0,5.83
1489817944.99,-7.41,-1.98,5.82
1489817944.99,-7.46,-1.96,5.85
1489817944.99,-7.51,-1.98,5.93
1489817944.99,-7.55,-1.96,5.94
1489817944.99,-7.55,-2.01,5.93
1489817944.99,-7.49,-2.01,5.91
1489817944.99,-7.46,-2.01,5.89
1489817944.99,-7.43,-1.98,5.86
1489817945.0,-7.43,-2.0,5.81
1489817945.01,-7.46,-2.03,5.89
1489817945.03,-7.46,-2.02,5.94
1489817945.04,-7.41,-2.03,5.95
1489817945.06,-7.41,-1.99,5.93
1489817945.07,-7.45,-2.0,5.9
1489817945.09,-7.45,-1.98,5.87
1489817945.1,-7.42,-1.94,5.92
1489817945.12,-7.44,-1.99,5.97
1489817945.13,-7.44,-1.96,5.93
1489817945.15,-7.49,-2.03,5.92
1489817945.16,-7.45,-1.97,5.89
1489817945.17,-7.52,-1.9,5.81
1489817945.19,-7.47,-1.96,5.97
1489817945.2,-7.5,-1.92,5.92
1489817945.22,-7.49,-1.99,5.85
1489817945.24,-7.43,-2.05,5.83
1489817945.25,-7.4,-1.97,5.9
1489817945.26,-7.41,-1.99,5.8
1489817945.28,-7.5,-2.02,5.88
1489817945.29,-8.01,-2.09,6.37
1489817945.31,-9.05,-2.31,7.31
1489817945.32,-9.78,-2.0,8.67
1489817945.33,-9.66,-1.32,9.77
1489817945.35,-8.6,-0.47,8.94
1489817945.37,-6.61,-0.09,6.9
1489817945.38,-5.66,-1.44,3.54
1489817945.4,-5.85,-3.54,1.58
1489817945.41,-6.58,-3.36,1.7
1489817945.42,-6.5,-2.74,3.7
1489817945.44,-6.25,-2.31,5.79
1489817945.45,-5.93,-1.83,6.63
1489817945.46,-5.99,-1.86,6.53
1489817945.48,-6.24,-2.6,5.61
1489817945.5,-6.35,-2.82,4.96
1489817945.51,-6.48,-2.56,4.95
1489817945.53,-6.56,-2.52,4.57
1489817945.54,-6.85,-2.57,4.61
1489817945.55,-7.14,-2.67,5.1
1489817945.57,-7.74,-2.56,5.93
1489817945.58,-8.33,-2.38,6.5
1489817945.6,-8.76,-1.97,6.85
1489817945.61,-9.23,-1.93,7.57
1489817945.63,-9.16,-1.84,8.07
1489817945.64,-8.58,-1.59,8.27
1489817945.66,-8.0,-1.42,7.95
1489817945.67,-7.36,-1.35,7.17
1489817945.69,-6.97,-1.42,6.42
1489817945.7,-6.81,-1.62,5.58
1489817945.72,-6.74,-1.63,4.75
1489817945.73,-6.78,-1.75,4.41
1489817945.74,-7.01,-1.79,4.65
1489817945.76,-7.31,-1.97,5.22
1489817945.77,-7.58,-2.02,5.64
1489817945.79,-7.67,-1.92,6.13
